Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CLM0044169,C0492383,V0492383,10000.0,2026-02-28,1
CLM0044170,C0492465,V0492465,10000.0,2026-02-02,1
CLM0044171,C0492678,V0492678,10000.0,2026-02-12,1
CLM0044172,C0492749,V0492749,10000.0,2026-01-01,1
CLM0044173,C0492854,V0492854,10000.0,2026-02-11,1
CLM0044174,C0492903,V0492903,10000.0,2026-02-15,1
CLM0044175,C0493023,V0493023,10000.0,2026-02-19,1
CLM0044176,C0493232,V0493232,10000.0,2026-02-21,1
CLM0044177,C0493396,V0493396,10000.0,2026-02-24,1
CLM0044178,C0493415,V0493415,10000.0,2026-01-11,1
CLM0044179,C0493419,V0493419,10000.0,2026-01-07,1
CLM0044180,C0493439,V0493439,10000.0,2026-01-16,1
CLM0044181,C0493474,V0493474,10000.0,2026-01-23,1
CLM0044182,C0493799,V0493799,10000.0,2026-01-29,1
CLM0044183,C0493894,V0493894,10000.0,2026-01-20,1
CLM0044184,C0493978,V0493978,10000.0,2026-01-08,1
CLM0044185,C0494207,V0494207,10000.0,2026-02-03,1
CLM0044186,C0494520,V0494520,10000.0,2026-02-03,1
CLM0044187,C0494567,V0494567,10000.0,2026-02-28,1
CLM0044188,C0494675,V0494675,10000.0,2026-02-27,1
CLM0044189,C0494684,V0494684,10000.0,2026-02-07,1
CLM0044190,C0494787,V0494787,10000.0,2026-01-15,1
CLM0044191,C0495084,V0495084,10000.0,2026-02-12,1
CLM0044192,C0495110,V0495110,10000.0,2026-02-15,1
CLM0044193,C0495451,V0495451,10000.0,2026-01-20,1
CLM0044194,C0495511,V0495511,10000.0,2026-02-18,1
CLM0044195,C0495576,V0495576,10000.0,2026-02-27,1
CLM0044196,C0495577,V0495577,10000.0,2026-01-30,1
CLM0044197,C0495637,V0495637,10000.0,2026-02-16,1
CLM0044198,C0495769,V0495769,10000.0,2026-02-28,1
CLM0044199,C0495907,V0495907,10000.0,2026-01-19,1
CLM0044200,C0495938,V0495938,10000.0,2026-01-17,1
CLM0044201,C0496094,V0496094,10000.0,2026-01-15,1
CLM0044202,C0496104,V0496104,10000.0,2026-02-18,1
CLM0044203,C0496613,V0496613,10000.0,2026-01-19,1
CLM0044204,C0496767,V0496767,10000.0,2026-01-24,1
CLM0044205,C0496777,V0496777,10000.0,2026-01-03,1
CLM0044206,C0496988,V0496988,10000.0,2026-02-16,1
CLM0044207,C0497327,V0497327,10000.0,2026-02-14,1
CLM0044208,C0497336,V0497336,10000.0,2026-02-03,1
CLM0044209,C0497364,V0497364,10000.0,2026-01-09,1
CLM0044210,C0497680,V0497680,10000.0,2026-01-11,1
CLM0044211,C0497756,V0497756,10000.0,2026-02-04,1
CLM0044212,C0497785,V0497785,10000.0,2026-02-16,1
CLM0044213,C0497798,V0497798,10000.0,2026-01-15,1
CLM0044214,C0497974,V0497974,10000.0,2026-02-07,1
CLM0044215,C0498133,V0498133,10000.0,2026-01-11,1
CLM0044216,C0498194,V0498194,10000.0,2026-02-02,1
CLM0044217,C0498282,V0498282,10000.0,2026-02-23,1
CLM0044218,C0498426,V0498426,10000.0,2026-02-12,1
CLM0044219,C0498432,V0498432,10000.0,2026-01-21,1
CLM0044220,C0498566,V0498566,10000.0,2026-01-12,1
CLM0044221,C0498681,V0498681,10000.0,2026-02-07,1
CLM0044222,C0498757,V0498757,10000.0,2026-01-31,1
CLM0044223,C0498763,V0498763,10000.0,2026-01-20,1
CLM0044224,C0498806,V0498806,10000.0,2026-01-13,1
CLM0044225,C0498934,V0498934,10000.0,2026-01-29,1
CLM0044226,C0499023,V0499023,10000.0,2026-02-22,1
CLM0044227,C0499083,V0499083,10000.0,2026-02-23,1
CLM0044228,C0499104,V0499104,10000.0,2026-02-08,1
CLM0044229,C0499217,V0499217,10000.0,2026-01-31,1
CLM0044230,C0499328,V0499328,10000.0,2026-01-10,1
CLM0044231,C0499437,V0499437,10000.0,2026-01-02,1
CLM0044232,C0499601,V0499601,10000.0,2026-02-10,1
CLM0044233,C0499663,V0499663,10000.0,2026-01-26,1
CLM0044234,C0499863,V0499863,10000.0,2026-02-16,1
CLM0044235,C0499967,V0499967,10000.0,2026-01-30,1
CLM0044236,C0500259,V0500259,10000.0,2026-01-01,1
CLM0044237,C0500265,V0500265,10000.0,2026-02-18,1
CLM0044238,C0500598,V0500598,10000.0,2026-02-04,1
CLM0044239,C0500619,V0500619,10000.0,2026-01-10,1
CLM0044240,C0500644,V0500644,10000.0,2026-02-23,1
CLM0044241,C0500740,V0500740,10000.0,2026-01-10,1
CLM0044242,C0500818,V0500818,10000.0,2026-02-22,1
CLM0044243,C0500978,V0500978,10000.0,2026-01-21,1
CLM0044244,C0501030,V0501030,10000.0,2026-01-25,1
CLM0044245,C0501205,V0501205,10000.0,2026-01-25,1
CLM0044246,C0501349,V0501349,10000.0,2026-02-01,1
CLM0044247,C0501515,V0501515,10000.0,2026-01-21,1
CLM0044248,C0501522,V0501522,10000.0,2026-02-13,1
CLM0044249,C0501528,V0501528,10000.0,2026-02-15,1
CLM0044250,C0501759,V0501759,10000.0,2026-02-03,1
CLM0044251,C0501901,V0501901,10000.0,2026-01-30,1
CLM0044252,C0502059,V0502059,10000.0,2026-02-18,1
CLM0044253,C0502244,V0502244,10000.0,2026-01-04,1
CLM0044254,C0502463,V0502463,10000.0,2026-01-09,1
CLM0044255,C0502498,V0502498,10000.0,2026-02-08,1
CLM0044256,C0502612,V0502612,10000.0,2026-02-19,1
CLM0044257,C0502665,V0502665,10000.0,2026-02-12,1
CLM0044258,C0502682,V0502682,10000.0,2026-02-26,1
CLM0044259,C0502934,V0502934,10000.0,2026-01-01,1
CLM0044260,C0502996,V0502996,10000.0,2026-01-13,1
CLM0044261,C0503009,V0503009,10000.0,2026-01-16,1
CLM0044262,C0503054,V0503054,10000.0,2026-01-25,1
CLM0044263,C0503092,V0503092,10000.0,2026-02-04,1
CLM0044264,C0503126,V0503126,10000.0,2026-01-08,1
CLM0044265,C0503185,V0503185,10000.0,2026-01-19,1
CLM0044266,C0503267,V0503267,10000.0,2026-02-20,1
CLM0044267,C0503306,V0503306,10000.0,2026-02-22,1
CLM0044268,C0503317,V0503317,10000.0,2026-01-27,1
CLM0044269,C0503331,V0503331,10000.0,2026-02-09,1
CLM0044270,C0503343,V0503343,10000.0,2026-01-27,1
CLM0044271,C0503401,V0503401,10000.0,2026-01-23,1
CLM0044272,C0503425,V0503425,10000.0,2026-01-30,1
CLM0044273,C0503427,V0503427,10000.0,2026-01-09,1
CLM0044274,C0503767,V0503767,10000.0,2026-02-11,1
CLM0044275,C0503852,V0503852,10000.0,2026-01-05,1
CLM0044276,C0503858,V0503858,10000.0,2026-02-22,1
CLM0044277,C0503876,V0503876,10000.0,2026-01-26,1
CLM0044278,C0503888,V0503888,10000.0,2026-01-16,1
CLM0044279,C0503928,V0503928,10000.0,2026-01-07,1
CLM0044280,C0504154,V0504154,10000.0,2026-01-02,1
CLM0044281,C0504233,V0504233,10000.0,2026-01-16,1
CLM0044282,C0504364,V0504364,10000.0,2026-01-21,1
CLM0044283,C0504369,V0504369,10000.0,2026-01-18,1
CLM0044284,C0504486,V0504486,10000.0,2026-01-22,1
CLM0044285,C0504602,V0504602,10000.0,2026-02-18,1
CLM0044286,C0504640,V0504640,10000.0,2026-02-02,1
CLM0044287,C0504733,V0504733,10000.0,2026-02-13,1
CLM0044288,C0504861,V0504861,10000.0,2026-02-04,1
CLM0044289,C0504876,V0504876,10000.0,2026-02-07,1
CLM0044290,C0504975,V0504975,10000.0,2026-01-07,1
CLM0044291,C0504997,V0504997,10000.0,2026-01-04,1
CLM0044292,C0505035,V0505035,10000.0,2026-01-18,1
CLM0044293,C0505091,V0505091,10000.0,2026-02-11,1
CLM0044294,C0505207,V0505207,10000.0,2026-01-06,1
CLM0044295,C0505344,V0505344,10000.0,2026-01-21,1
CLM0044296,C0505789,V0505789,10000.0,2026-02-11,1
CLM0044297,C0505843,V0505843,10000.0,2026-02-19,1
CLM0044298,C0506075,V0506075,10000.0,2026-02-04,1
CLM0044299,C0506117,V0506117,10000.0,2026-02-18,1
CLM0044300,C0506354,V0506354,10000.0,2026-01-27,1
CLM0044301,C0506409,V0506409,10000.0,2026-01-08,1
CLM0044302,C0506488,V0506488,10000.0,2026-01-15,1
CLM0044303,C0506540,V0506540,10000.0,2026-02-05,1
CLM0044304,C0506552,V0506552,10000.0,2026-02-02,1
CLM0044305,C0506593,V0506593,10000.0,2026-02-10,1
CLM0044306,C0506680,V0506680,10000.0,2026-01-27,1
CLM0044307,C0506702,V0506702,10000.0,2026-02-28,1
CLM0044308,C0506875,V0506875,10000.0,2026-02-06,1
CLM0044309,C0507002,V0507002,10000.0,2026-02-22,1
CLM0044310,C0507089,V0507089,10000.0,2026-02-10,1
CLM0044311,C0507141,V0507141,10000.0,2026-02-23,1
CLM0044312,C0507190,V0507190,10000.0,2026-01-08,1
CLM0044313,C0507243,V0507243,10000.0,2026-01-27,1
CLM0044314,C0507266,V0507266,10000.0,2026-01-29,1
CLM0044315,C0507302,V0507302,10000.0,2026-01-04,1
CLM0044316,C0507324,V0507324,10000.0,2026-02-21,1
CLM0044317,C0507541,V0507541,10000.0,2026-01-15,1
CLM0044318,C0507606,V0507606,10000.0,2026-02-07,1
CLM0044319,C0507625,V0507625,10000.0,2026-02-11,1
CLM0044320,C0507645,V0507645,10000.0,2026-02-03,1
CLM0044321,C0507841,V0507841,10000.0,2026-02-08,1
CLM0044322,C0507870,V0507870,10000.0,2026-02-23,1
CLM0044323,C0508175,V0508175,10000.0,2026-01-25,1
CLM0044324,C0508256,V0508256,10000.0,2026-01-19,1
CLM0044325,C0508287,V0508287,10000.0,2026-02-27,1
CLM0044326,C0508338,V0508338,10000.0,2026-01-22,1
CLM0044327,C0508407,V0508407,10000.0,2026-02-06,1
CLM0044328,C0508538,V0508538,10000.0,2026-01-03,1
CLM0044329,C0508545,V0508545,10000.0,2026-01-17,1
CLM0044330,C0508549,V0508549,10000.0,2026-02-14,1
CLM0044331,C0508620,V0508620,10000.0,2026-02-10,1
CLM0044332,C0508663,V0508663,10000.0,2026-02-23,1
CLM0044333,C0508678,V0508678,10000.0,2026-02-22,1
CLM0044334,C0508710,V0508710,10000.0,2026-02-11,1
CLM0044335,C0508851,V0508851,10000.0,2026-01-18,1
CLM0044336,C0508920,V0508920,10000.0,2026-02-25,1
CLM0044337,C0509022,V0509022,10000.0,2026-02-01,1
CLM0044338,C0509096,V0509096,10000.0,2026-02-20,1
CLM0044339,C0509104,V0509104,10000.0,2026-01-11,1
CLM0044340,C0509240,V0509240,10000.0,2026-02-17,1
CLM0044341,C0509437,V0509437,10000.0,2026-01-23,1
CLM0044342,C0509476,V0509476,10000.0,2026-01-18,1
CLM0044343,C0509526,V0509526,10000.0,2026-02-15,1
CLM0044344,C0509621,V0509621,10000.0,2026-02-04,1
CLM0044345,C0509625,V0509625,10000.0,2026-02-12,1
CLM0044346,C0509659,V0509659,10000.0,2026-01-06,1
CLM0044347,C0509701,V0509701,10000.0,2026-02-19,1
CLM0044348,C0509729,V0509729,10000.0,2026-02-01,1
CLM0044349,C0509918,V0509918,10000.0,2026-01-24,1
CLM0044350,C0509989,V0509989,10000.0,2026-01-31,1
CLM0044351,C0510133,V0510133,10000.0,2026-01-28,1
CLM0044352,C0510149,V0510149,10000.0,2026-01-06,1
CLM0044353,C0510397,V0510397,10000.0,2026-02-26,1
CLM0044354,C0510626,V0510626,10000.0,2026-02-18,1
CLM0044355,C0510933,V0510933,10000.0,2026-01-25,1
CLM0044356,C0510956,V0510956,10000.0,2026-02-03,1
CLM0044357,C0511024,V0511024,10000.0,2026-02-10,1
CLM0044358,C0511044,V0511044,10000.0,2026-01-24,1
CLM0044359,C0511170,V0511170,10000.0,2026-01-31,1
CLM0044360,C0511187,V0511187,10000.0,2026-01-14,1
CLM0044361,C0511230,V0511230,10000.0,2026-01-26,1
CLM0044362,C0511337,V0511337,10000.0,2026-01-29,1
CLM0044363,C0511342,V0511342,10000.0,2026-01-15,1
CLM0044364,C0511345,V0511345,10000.0,2026-01-27,1
CLM0044365,C0511386,V0511386,10000.0,2026-02-02,1
CLM0044366,C0511671,V0511671,10000.0,2026-02-03,1
CLM0044367,C0511672,V0511672,10000.0,2026-01-04,1
CLM0044368,C0511694,V0511694,10000.0,2026-01-14,1
CLM0044369,C0511917,V0511917,10000.0,2026-01-18,1
CLM0044370,C0511973,V0511973,10000.0,2026-02-01,1
CLM0044371,C0511998,V0511998,10000.0,2026-01-06,1
CLM0044372,C0512124,V0512124,10000.0,2026-01-29,1
CLM0044373,C0512191,V0512191,10000.0,2026-02-18,1
CLM0044374,C0512253,V0512253,10000.0,2026-02-21,1
CLM0044375,C0512259,V0512259,10000.0,2026-02-25,1
CLM0044376,C0512272,V0512272,10000.0,2026-01-18,1
CLM0044377,C0512284,V0512284,10000.0,2026-01-14,1
CLM0044378,C0512292,V0512292,10000.0,2026-02-20,1
CLM0044379,C0512323,V0512323,10000.0,2026-01-27,1
CLM0044380,C0512414,V0512414,10000.0,2026-01-28,1
CLM0044381,C0512430,V0512430,10000.0,2026-02-10,1
CLM0044382,C0512488,V0512488,10000.0,2026-01-08,1
CLM0044383,C0512532,V0512532,10000.0,2026-01-14,1
CLM0044384,C0512538,V0512538,10000.0,2026-02-02,1
CLM0044385,C0512655,V0512655,10000.0,2026-01-13,1
CLM0044386,C0512743,V0512743,10000.0,2026-02-18,1
CLM0044387,C0512915,V0512915,10000.0,2026-01-09,1
CLM0044388,C0513134,V0513134,10000.0,2026-02-17,1
CLM0044389,C0513144,V0513144,10000.0,2026-02-03,1
CLM0044390,C0513219,V0513219,10000.0,2026-01-01,1
CLM0044391,C0513433,V0513433,10000.0,2026-01-04,1
CLM0044392,C0513453,V0513453,10000.0,2026-02-23,1
CLM0044393,C0513471,V0513471,10000.0,2026-01-27,1
CLM0044394,C0513498,V0513498,10000.0,2026-02-20,1
CLM0044395,C0513555,V0513555,10000.0,2026-02-08,1
CLM0044396,C0513589,V0513589,10000.0,2026-01-16,1
CLM0044397,C0513637,V0513637,10000.0,2026-01-12,1
CLM0044398,C0513665,V0513665,10000.0,2026-01-19,1
CLM0044399,C0513677,V0513677,10000.0,2026-02-22,1
CLM0044400,C0513747,V0513747,10000.0,2026-02-25,1
CLM0044401,C0513760,V0513760,10000.0,2026-01-30,1
CLM0044402,C0513784,V0513784,10000.0,2026-01-03,2
CLM0044403,C0513904,V0513904,10000.0,2026-01-03,2
CLM0044404,C0513911,V0513911,10000.0,2026-01-15,1
CLM0044405,C0514382,V0514382,10000.0,2026-01-11,1
CLM0044406,C0514404,V0514404,10000.0,2026-02-04,1
CLM0044407,C0514409,V0514409,10000.0,2026-02-21,1
CLM0044408,C0514429,V0514429,10000.0,2026-01-08,2
CLM0044409,C0514440,V0514440,10000.0,2026-01-12,1
CLM0044410,C0514459,V0514459,10000.0,2026-01-14,1
CLM0044411,C0514567,V0514567,10000.0,2026-01-12,1
CLM0044412,C0514695,V0514695,10000.0,2026-01-03,1
CLM0044413,C0514787,V0514787,10000.0,2026-01-26,2
CLM0044414,C0514952,V0514952,10000.0,2026-01-12,1
CLM0044415,C0515004,V0515004,10000.0,2026-01-09,2
CLM0044416,C0515078,V0515078,10000.0,2026-01-07,1
CLM0044417,C0515133,V0515133,10000.0,2026-02-06,1
CLM0044418,C0515339,V0515339,10000.0,2026-02-20,1
CLM0044419,C0515580,V0515580,10000.0,2026-01-10,1
CLM0044420,C0515682,V0515682,10000.0,2026-02-24,1
CLM0044421,C0515721,V0515721,10000.0,2026-01-16,2
CLM0044422,C0515814,V0515814,10000.0,2026-01-22,1
CLM0044423,C0515833,V0515833,10000.0,2026-02-22,1
CLM0044424,C0515983,V0515983,10000.0,2026-01-01,1
CLM0044425,C0516171,V0516171,10000.0,2026-02-24,1
CLM0044426,C0516293,V0516293,10000.0,2026-01-19,2
CLM0044427,C0516306,V0516306,10000.0,2026-02-09,1
CLM0044428,C0516340,V0516340,10000.0,2026-01-09,1
CLM0044429,C0516388,V0516388,10000.0,2026-02-16,2
CLM0044430,C0516496,V0516496,10000.0,2026-02-19,1
CLM0044431,C0516626,V0516626,10000.0,2026-02-18,1
CLM0044432,C0516963,V0516963,10000.0,2026-01-05,1
CLM0044433,C0517119,V0517119,10000.0,2026-01-20,1
CLM0044434,C0517132,V0517132,10000.0,2026-01-12,1
CLM0044435,C0517341,V0517341,10000.0,2026-01-23,1
CLM0044436,C0517438,V0517438,10000.0,2026-01-19,1
CLM0044437,C0517544,V0517544,10000.0,2026-02-22,1
CLM0044438,C0517647,V0517647,10000.0,2026-02-22,1
CLM0044439,C0517666,V0517666,10000.0,2026-02-04,1
CLM0044440,C0517673,V0517673,10000.0,2026-01-27,1
CLM0044441,C0517686,V0517686,10000.0,2026-02-25,1
CLM0044442,C0517805,V0517805,10000.0,2026-01-23,1
CLM0044443,C0517811,V0517811,10000.0,2026-01-04,1
CLM0044444,C0517847,V0517847,10000.0,2026-01-10,1
CLM0044445,C0517936,V0517936,10000.0,2026-02-04,1
CLM0044446,C0518020,V0518020,10000.0,2026-02-07,1
CLM0044447,C0518240,V0518240,10000.0,2026-01-13,1
CLM0044448,C0518360,V0518360,10000.0,2026-01-10,1
CLM0044449,C0518428,V0518428,10000.0,2026-01-09,1
CLM0044450,C0518573,V0518573,10000.0,2026-01-03,1
CLM0044451,C0518930,V0518930,10000.0,2026-02-01,1
CLM0044452,C0518971,V0518971,10000.0,2026-02-26,1
CLM0044453,C0519009,V0519009,10000.0,2026-01-30,1
CLM0044454,C0519407,V0519407,10000.0,2026-01-26,1
CLM0044455,C0519469,V0519469,10000.0,2026-01-01,1
CLM0044456,C0519676,V0519676,10000.0,2026-01-24,1
CLM0044457,C0519733,V0519733,10000.0,2026-02-11,1
CLM0044458,C0519898,V0519898,10000.0,2026-01-26,1
CLM0044459,C0520176,V0520176,10000.0,2026-02-26,1
CLM0044460,C0520231,V0520231,10000.0,2026-02-04,1
CLM0044461,C0520301,V0520301,10000.0,2026-01-25,1
CLM0044462,C0520388,V0520388,10000.0,2026-02-09,1
CLM0044463,C0520406,V0520406,10000.0,2026-01-31,1
CLM0044464,C0520591,V0520591,10000.0,2026-02-22,1
CLM0044465,C0520610,V0520610,10000.0,2026-01-30,1
CLM0044466,C0520619,V0520619,10000.0,2026-02-16,1
CLM0044467,C0520724,V0520724,10000.0,2026-01-02,1
CLM0044468,C0521097,V0521097,10000.0,2026-02-08,1
CLM0044469,C0521132,V0521132,10000.0,2026-02-15,1
CLM0044470,C0521174,V0521174,10000.0,2026-02-27,1
CLM0044471,C0521323,V0521323,10000.0,2026-02-06,1
CLM0044472,C0521329,V0521329,10000.0,2026-01-07,1
CLM0044473,C0521339,V0521339,10000.0,2026-02-20,1
CLM0044474,C0521359,V0521359,10000.0,2026-02-09,1
CLM0044475,C0521506,V0521506,10000.0,2026-02-15,1
CLM0044476,C0521517,V0521517,10000.0,2026-02-12,1
CLM0044477,C0521519,V0521519,10000.0,2026-01-19,1
CLM0044478,C0521674,V0521674,10000.0,2026-02-07,1
CLM0044479,C0521701,V0521701,10000.0,2026-01-29,1
CLM0044480,C0521738,V0521738,10000.0,2026-01-12,1
CLM0044481,C0521902,V0521902,10000.0,2026-02-24,1
CLM0044482,C0521928,V0521928,10000.0,2026-02-05,1
CLM0044483,C0522022,V0522022,10000.0,2026-02-22,1
CLM0044484,C0522038,V0522038,10000.0,2026-02-04,1
CLM0044485,C0522124,V0522124,10000.0,2026-01-29,1
CLM0044486,C0522229,V0522229,10000.0,2026-01-14,1
CLM0044487,C0522246,V0522246,10000.0,2026-01-20,1
CLM0044488,C0522264,V0522264,10000.0,2026-02-24,1
CLM0044489,C0522418,V0522418,10000.0,2026-02-05,1
CLM0044490,C0522584,V0522584,10000.0,2026-01-17,1
CLM0044491,C0522629,V0522629,10000.0,2026-02-12,1
CLM0044492,C0522704,V0522704,10000.0,2026-01-18,1
CLM0044493,C0522947,V0522947,10000.0,2026-01-30,1
CLM0044494,C0523042,V0523042,10000.0,2026-01-15,1
CLM0044495,C0523081,V0523081,10000.0,2026-01-24,1
CLM0044496,C0523150,V0523150,10000.0,2026-02-25,1
CLM0044497,C0523167,V0523167,10000.0,2026-01-26,1
CLM0044498,C0523194,V0523194,10000.0,2026-02-18,1
CLM0044499,C0523234,V0523234,10000.0,2026-01-05,1
CLM0044500,C0523255,V0523255,10000.0,2026-01-20,1
CLM0044501,C0523347,V0523347,10000.0,2026-01-10,1
CLM0044502,C0523518,V0523518,10000.0,2026-01-24,1
CLM0044503,C0523831,V0523831,10000.0,2026-02-17,1
CLM0044504,C0524035,V0524035,10000.0,2026-01-28,1
CLM0044505,C0524271,V0524271,10000.0,2026-02-01,1
CLM0044506,C0524289,V0524289,10000.0,2026-02-20,1
CLM0044507,C0524296,V0524296,10000.0,2026-02-21,1
CLM0044508,C0524473,V0524473,10000.0,2026-02-21,1
CLM0044509,C0524481,V0524481,10000.0,2026-01-16,1
CLM0044510,C0524557,V0524557,10000.0,2026-01-31,1
CLM0044511,C0524576,V0524576,10000.0,2026-02-02,1
CLM0044512,C0524782,V0524782,10000.0,2026-01-24,1
CLM0044513,C0524809,V0524809,10000.0,2026-01-31,1
CLM0044514,C0525129,V0525129,10000.0,2026-02-28,1
CLM0044515,C0525247,V0525247,10000.0,2026-02-04,1
CLM0044516,C0525273,V0525273,10000.0,2026-02-15,1
CLM0044517,C0525938,V0525938,10000.0,2026-02-11,1
CLM0044518,C0526122,V0526122,10000.0,2026-01-06,1
CLM0044519,C0526531,V0526531,10000.0,2026-02-19,1
CLM0044520,C0527004,V0527004,10000.0,2026-01-06,1
CLM0044521,C0527044,V0527044,10000.0,2026-02-12,1
CLM0044522,C0527100,V0527100,10000.0,2026-01-03,1
CLM0044523,C0527108,V0527108,10000.0,2026-01-17,1
CLM0044524,C0527122,V0527122,10000.0,2026-01-25,1
CLM0044525,C0527136,V0527136,10000.0,2026-02-25,1
CLM0044526,C0527211,V0527211,10000.0,2026-02-03,1
CLM0044527,C0527223,V0527223,10000.0,2026-02-10,1
CLM0044528,C0527286,V0527286,10000.0,2026-01-03,1
CLM0044529,C0527303,V0527303,10000.0,2026-01-28,1
CLM0044530,C0527398,V0527398,10000.0,2026-01-16,1
CLM0044531,C0527433,V0527433,10000.0,2026-01-23,1
CLM0044532,C0527459,V0527459,10000.0,2026-01-03,1
CLM0044533,C0527470,V0527470,10000.0,2026-02-05,1
CLM0044534,C0527474,V0527474,10000.0,2026-02-23,1
CLM0044535,C0527485,V0527485,10000.0,2026-01-05,1
CLM0044536,C0527522,V0527522,10000.0,2026-02-04,1
CLM0044537,C0527677,V0527677,10000.0,2026-02-03,1
CLM0044538,C0527717,V0527717,10000.0,2026-01-18,1
CLM0044539,C0527884,V0527884,10000.0,2026-01-24,1
CLM0044540,C0527891,V0527891,10000.0,2026-02-22,1
CLM0044541,C0527912,V0527912,10000.0,2026-01-08,1
CLM0044542,C0527914,V0527914,10000.0,2026-01-11,1
CLM0044543,C0527990,V0527990,10000.0,2026-02-10,1
CLM0044544,C0528110,V0528110,10000.0,2026-02-11,1
CLM0044545,C0528279,V0528279,10000.0,2026-01-27,1
CLM0044546,C0528393,V0528393,10000.0,2026-01-14,1
CLM0044547,C0528418,V0528418,10000.0,2026-01-03,1
CLM0044548,C0528435,V0528435,10000.0,2026-02-19,1
CLM0044549,C0528541,V0528541,10000.0,2026-01-27,1
CLM0044550,C0528542,V0528542,10000.0,2026-01-13,1
CLM0044551,C0528698,V0528698,10000.0,2026-02-21,1
CLM0044552,C0528731,V0528731,10000.0,2026-01-27,1
CLM0044553,C0528787,V0528787,10000.0,2026-01-20,1
CLM0044554,C0528794,V0528794,10000.0,2026-01-07,1
CLM0044555,C0528806,V0528806,10000.0,2026-02-16,1
CLM0044556,C0528820,V0528820,10000.0,2026-01-17,1
CLM0044557,C0529105,V0529105,10000.0,2026-01-15,1
CLM0044558,C0529143,V0529143,10000.0,2026-02-07,1
CLM0044559,C0529179,V0529179,10000.0,2026-02-04,1
CLM0044560,C0529232,V0529232,10000.0,2026-01-24,1
CLM0044561,C0529239,V0529239,10000.0,2026-01-16,1
CLM0044562,C0529733,V0529733,10000.0,2026-01-19,1
CLM0044563,C0529883,V0529883,10000.0,2026-02-02,1
CLM0044564,C0529967,V0529967,10000.0,2026-01-23,1
CLM0044565,C0529983,V0529983,10000.0,2026-01-27,1
CLM0044566,C0530020,V0530020,10000.0,2026-02-22,1
CLM0044567,C0530153,V0530153,10000.0,2026-02-28,1
CLM0044568,C0530411,V0530411,10000.0,2026-01-10,1
CLM0044569,C0530418,V0530418,10000.0,2026-02-11,1
CLM0044570,C0530447,V0530447,10000.0,2026-02-22,1
CLM0044571,C0530466,V0530466,10000.0,2026-01-13,1
CLM0044572,C0530505,V0530505,10000.0,2026-01-24,1
CLM0044573,C0530608,V0530608,10000.0,2026-02-24,1
CLM0044574,C0530680,V0530680,10000.0,2026-02-09,1
CLM0044575,C0530863,V0530863,10000.0,2026-01-02,1
CLM0044576,C0530975,V0530975,10000.0,2026-02-20,1
CLM0044577,C0531040,V0531040,10000.0,2026-02-22,1
CLM0044578,C0531218,V0531218,10000.0,2026-01-01,1
CLM0044579,C0531453,V0531453,10000.0,2026-01-31,1
CLM0044580,C0531550,V0531550,10000.0,2026-02-02,1
CLM0044581,C0531556,V0531556,10000.0,2026-02-22,1
CLM0044582,C0531589,V0531589,10000.0,2026-01-11,1
CLM0044583,C0531642,V0531642,10000.0,2026-01-06,1
CLM0044584,C0531689,V0531689,10000.0,2026-01-01,1
CLM0044585,C0531698,V0531698,10000.0,2026-01-20,1
CLM0044586,C0531711,V0531711,10000.0,2026-01-13,1
CLM0044587,C0531731,V0531731,10000.0,2026-01-06,1
CLM0044588,C0531848,V0531848,10000.0,2026-01-09,1
CLM0044589,C0532037,V0532037,10000.0,2026-01-14,1
CLM0044590,C0532070,V0532070,10000.0,2026-02-10,1
CLM0044591,C0532108,V0532108,10000.0,2026-02-28,1
CLM0044592,C0532116,V0532116,10000.0,2026-01-13,1
CLM0044593,C0532120,V0532120,10000.0,2026-01-22,1
CLM0044594,C0532162,V0532162,10000.0,2026-02-08,1
CLM0044595,C0532416,V0532416,10000.0,2026-02-23,1
CLM0044596,C0532476,V0532476,10000.0,2026-02-02,1
CLM0044597,C0532543,V0532543,10000.0,2026-01-13,1
CLM0044598,C0532671,V0532671,10000.0,2026-01-17,1
CLM0044599,C0532845,V0532845,10000.0,2026-02-20,2
CLM0044600,C0532964,V0532964,10000.0,2026-01-21,1
CLM0044601,C0533040,V0533040,10000.0,2026-01-06,1
CLM0044602,C0533105,V0533105,10000.0,2026-02-20,2
CLM0044603,C0533213,V0533213,10000.0,2026-01-02,2
CLM0044604,C0533219,V0533219,10000.0,2026-01-15,1
CLM0044605,C0533317,V0533317,10000.0,2026-02-12,1
CLM0044606,C0533358,V0533358,10000.0,2026-01-19,1
CLM0044607,C0533404,V0533404,10000.0,2026-01-04,1
CLM0044608,C0533454,V0533454,10000.0,2026-01-27,2
CLM0044609,C0533803,V0533803,10000.0,2026-01-16,1
CLM0044610,C0533885,V0533885,10000.0,2026-02-05,1
CLM0044611,C0534126,V0534126,10000.0,2026-01-19,1
CLM0044612,C0534162,V0534162,10000.0,2026-01-04,2
CLM0044613,C0534280,V0534280,10000.0,2026-02-24,1
CLM0044614,C0534312,V0534312,10000.0,2026-01-01,1
CLM0044615,C0534324,V0534324,10000.0,2026-01-26,1
CLM0044616,C0534390,V0534390,10000.0,2026-01-13,1
CLM0044617,C0534392,V0534392,10000.0,2026-01-17,2
CLM0044618,C0534423,V0534423,10000.0,2026-01-04,1
